Name;Nationality;Gender;Age;Passport ID;Entry Location;Date of entry
Patsy Danjoie;Yemen;Male;59;456896070;Vilar Formoso Border;14/12/2020
Fraze Knath;Russia;Female;50;721516918;Humberto Delgado Airport;05/02/2020
Von Matthieson;Paraguay;Male;21;159693755;Joao Paulo II Airport;14/02/2020
Tris Valde;Indonesia;Male;53;981060063;Castro Marim Border;04/05/2020
De Pepi;Russia;Male;48;783187234;Beja Airport;09/03/2020
Nina Gumme;Philippines;Female;74;170366301;Castro Marim Border;12/01/2021
Anthea Donizeau;Mauritius;Male;38;418303515;Humberto Delgado Airport;19/05/2020
Yolane Abelovitz;Indonesia;Male;48;315962153;Castro Marim Border;04/09/2020
Antonina Schops;China;Female;46;537123429;Sa Carneiro Airport;17/01/2020
Maitilde Carbert;Azerbaijan;Female;46;401643806;Sa Carneiro Airport;24/07/2020
Evyn Overil;Russia;Male;43;388986574;Joao Paulo II Airport;03/08/2020
Ephrem Church;Poland;Female;19;987178292;Braganca Airport;23/05/2021
Goldia Ball;China;Female;60;681869754;Valenca Border;19/04/2020
Ferdinande Noorwood;France;Female;42;556951528;Vilar Formoso Border;04/11/2020
Jaquenetta Kelledy;Serbia;Male;34;386022382;Sa Carneiro Airport;13/04/2020
Calli Goodspeed;Philippines;Female;60;854897035;Valenca Border;16/02/2020
Donella Burl;Russia;Female;73;750011327;Beja Airport;16/07/2020
Blake Tatlow;Greece;Male;57;209574166;Beja Airport;22/01/2020
Homere Worboy;Nigeria;Male;32;299105588;Cristiano Ronaldo Airport;24/06/2020
Berty Cicetti;Indonesia;Male;83;958367356;Valenca Border;07/05/2021
Antony O' Mullan;Honduras;Female;31;487460703;Humberto Delgado Airport;22/10/2020
Waylin Philippart;Sweden;Male;75;581517895;Cristiano Ronaldo Airport;10/05/2020
Cristine Grimley;China;Male;43;674146695;Joao Paulo II Airport;18/02/2020
Yorgos Stoker;United States;Female;49;725720128;Faro Airport;25/08/2020
Margeaux Hatfield;Poland;Female;27;574375816;Cristiano Ronaldo Airport;12/02/2021
Carmelia Kissack;Russia;Male;27;927570990;Braganca Airport;18/11/2020
Adina Gini;Brazil;Male;37;991250692;Faro Airport;07/04/2021
Danie Chapellow;China;Female;59;526652565;Castro Marim Border;12/12/2020
Filbert Sibbson;China;Female;82;562294137;Humberto Delgado Airport;06/07/2020
Ewart Pitone;China;Male;30;364275109;Sa Carneiro Airport;23/01/2020
Van McGinley;China;Female;65;255799086;Elvas Border;25/02/2021
Bryna Ponceford;Indonesia;Female;56;498157596;Beja Airport;07/10/2020
Kizzie Ahren;Indonesia;Male;54;725018816;Elvas Border;12/06/2020
Fidole Wernher;Philippines;Female;19;884690711;Humberto Delgado Airport;20/01/2021
Mavra Robbie;Sri Lanka;Female;85;442838651;Cristiano Ronaldo Airport;05/02/2021
Rurik Kermode;Czech Republic;Male;66;347588395;Humberto Delgado Airport;12/04/2021
Weston Heaker;Russia;Male;75;233068105;Braganca Airport;01/05/2021
Darcy Paddie;China;Female;58;156520238;Vilar Formoso Border;19/06/2020
Emmaline Janecki;Libya;Female;60;782107280;Beja Airport;12/10/2020
Saraann Richard;Indonesia;Female;71;631098840;Valenca Border;11/04/2020
Janella Farthing;China;Female;62;321264369;Cristiano Ronaldo Airport;06/05/2021
Alyce Arling;Ukraine;Female;44;618049750;Valenca Border;07/05/2021
Emmalyn Edgler;China;Male;36;834234569;Braganca Airport;26/02/2021
Pancho Artiss;Poland;Female;50;799186251;Vilar Formoso Border;05/05/2020
Bartholomeo Sharple;Poland;Male;26;795451761;Sa Carneiro Airport;23/06/2020
Athene Carlyon;Peru;Male;61;544173031;Joao Paulo II Airport;09/03/2021
Blakelee Wyre;Sweden;Male;61;176235370;Sa Carneiro Airport;30/01/2021
Carol-jean Phythean;Dominican Republic;Female;75;406634536;Humberto Delgado Airport;15/02/2021
Olva Iskow;China;Male;29;542809149;Cristiano Ronaldo Airport;14/11/2020
Vance Brennen;Ukraine;Female;70;341598190;Sa Carneiro Airport;09/01/2020
Sonia Rove;Greece;Female;35;366997982;Faro Airport;07/01/2021
Magdalene Troy;Sweden;Male;85;799907311;Beja Airport;19/03/2021
Ameline Gove;Thailand;Female;76;761927509;Elvas Border;06/05/2020
Lanae Rosenberg;Botswana;Female;37;723478637;Vilar Formoso Border;18/10/2020
Jesse Adshed;El Salvador;Male;45;679353707;Castro Marim Border;20/11/2020
Sarge Mallindine;China;Male;18;286909462;Sa Carneiro Airport;17/06/2020
Marnie Chandler;China;Male;58;688300934;Elvas Border;31/01/2020
Graham Bothram;Russia;Female;83;392702786;Cristiano Ronaldo Airport;26/07/2020
Benn Clancey;China;Female;76;832510789;Sa Carneiro Airport;22/03/2021
Merrilee Piercey;China;Female;26;149335449;Braganca Airport;19/03/2020
Loren Lintall;Finland;Male;77;916324334;Sa Carneiro Airport;10/12/2020
Dud Sprigging;Sweden;Male;45;612613824;Valenca Border;22/01/2021
Raffarty Le Moucheux;Peru;Male;62;728809574;Vilar Formoso Border;25/01/2021
Art Dumbreck;Philippines;Female;21;154236248;Beja Airport;16/04/2020
Dusty Franceschi;Somalia;Male;58;275795004;Vilar Formoso Border;16/04/2021
Florina Draycott;Indonesia;Female;69;120410249;Sa Carneiro Airport;22/02/2020
Reube Oldam;Kazakhstan;Female;62;217292755;Elvas Border;12/09/2020
Ethelin Campkin;Philippines;Male;81;850075806;Valenca Border;19/09/2020
Imojean Boullin;China;Male;78;891236667;Braganca Airport;21/01/2021
Barrie Klageman;France;Male;27;472510647;Joao Paulo II Airport;09/01/2021
Vilhelmina Grunson;New Caledonia;Female;62;265742959;Valenca Border;09/11/2020
Beale Scaplehorn;Philippines;Female;51;528148487;Braganca Airport;20/04/2021
Giustina Leathes;Vietnam;Male;55;282728248;Humberto Delgado Airport;13/04/2020
John Filipowicz;China;Female;69;370459777;Castro Marim Border;22/11/2020
Oates Hubbuck;Sweden;Male;75;291453548;Vilar Formoso Border;29/11/2020
Gabbey Paoli;Netherlands;Female;70;642473508;Humberto Delgado Airport;12/01/2021
Odette Paolicchi;China;Female;71;674125346;Sa Carneiro Airport;24/04/2020
Oralia Yurasov;China;Female;51;752650159;Castro Marim Border;19/04/2021
Darsie Mundee;Poland;Male;41;127976121;Beja Airport;13/12/2020
Randolph Brigham;Russia;Male;29;830944372;Vilar Formoso Border;10/04/2020
Corie Archibould;Central African Republic;Male;38;681626579;Sa Carneiro Airport;29/12/2020
Lurleen Bottrell;Peru;Male;42;578025610;Vilar Formoso Border;04/02/2020
Nissa Shortland;Portugal;Male;78;459400531;Humberto Delgado Airport;23/04/2020
Marlin Perrelli;Albania;Male;46;563396330;Beja Airport;11/04/2021
Raimund Stowte;El Salvador;Male;83;761287944;Elvas Border;29/08/2020
Anna-maria Soughton;Netherlands;Male;85;154286611;Vilar Formoso Border;10/03/2021
Bride McGurn;Russia;Male;28;164035700;Elvas Border;09/05/2021
Doreen Olenov;Brazil;Female;50;198663020;Joao Paulo II Airport;29/04/2020
Giles Rampling;Philippines;Male;21;534479537;Castro Marim Border;03/05/2020
Aggie Cloney;Peru;Female;26;313069698;Valenca Border;22/02/2021
Hillary Wrotham;Indonesia;Male;23;278462307;Valenca Border;05/12/2020
Melvin Painswick;Belarus;Male;71;406647352;Valenca Border;27/02/2020
Warde Iacomelli;Nigeria;Male;82;764527459;Vilar Formoso Border;19/07/2020
Chev Garside;Czech Republic;Male;81;261496688;Cristiano Ronaldo Airport;05/07/2020
Porty Cranmer;Philippines;Male;51;965584474;Faro Airport;11/02/2020
Mufi Bortolussi;China;Male;56;572957436;Castro Marim Border;08/06/2020
Phillipe McAvin;Mongolia;Female;41;862171078;Cristiano Ronaldo Airport;26/12/2020
Chaim Athridge;Colombia;Female;23;682755706;Braganca Airport;13/10/2020
Laverna Hinsche;Philippines;Male;53;402812361;Castro Marim Border;15/04/2020
Loni Bromley;Syria;Female;30;964905906;Vilar Formoso Border;13/01/2020
Karyn Lob;Japan;Female;83;549089260;Sa Carneiro Airport;27/05/2021
Devin MacLice;Indonesia;Male;55;232415497;Humberto Delgado Airport;15/12/2020
Jaye Kilborn;China;Male;26;571584905;Humberto Delgado Airport;17/05/2021
Artur Lengthorn;Russia;Female;28;895394270;Humberto Delgado Airport;27/07/2020
Eugenie Tutchell;China;Male;71;540126796;Castro Marim Border;19/10/2020
Jarib Aymeric;Indonesia;Male;50;186242418;Faro Airport;15/08/2020
Thorstein Berns;China;Male;69;606503155;Humberto Delgado Airport;11/03/2020
Norina Schreiner;China;Male;44;666717731;Castro Marim Border;02/02/2021
Maddy Ortega;Canada;Female;77;492218354;Vilar Formoso Border;07/09/2020
Cozmo Glowacki;Philippines;Male;76;704657689;Valenca Border;26/03/2021
Killie Woolen;Ukraine;Male;61;666470080;Sa Carneiro Airport;29/04/2020
Engelbert Dolden;Indonesia;Male;38;677495436;Vilar Formoso Border;02/12/2020
Guss Whatling;China;Male;40;838534634;Braganca Airport;23/03/2020
Gabie Trayes;Brazil;Male;82;635775027;Sa Carneiro Airport;29/01/2020
Eloisa Grube;Ukraine;Female;21;763269695;Cristiano Ronaldo Airport;02/05/2020
Denys Trittam;Brazil;Male;80;328636135;Humberto Delgado Airport;21/02/2020
Anne-corinne Rossey;Spain;Male;69;869248603;Braganca Airport;17/09/2020
Sharlene Morican;Indonesia;Female;36;841337320;Castro Marim Border;05/08/2020
Hedvig Mew;Poland;Female;80;361885914;Elvas Border;05/12/2020
Arline Shulem;Indonesia;Male;38;734908428;Faro Airport;12/09/2020
Brocky Emmanueli;China;Female;85;333939805;Joao Paulo II Airport;27/01/2021
Barnabas Lukas;Japan;Male;20;773968796;Faro Airport;27/12/2020
Ulises Brosio;China;Male;62;942346536;Joao Paulo II Airport;22/12/2020
Gabriello Petronis;China;Female;49;139322532;Sa Carneiro Airport;08/01/2021
Martino Leifer;Belarus;Female;19;673796917;Valenca Border;21/04/2020
Tomasine Fitzsymonds;Syria;Male;67;719718907;Braganca Airport;30/10/2020
Hendrick Hacard;Zambia;Male;49;296050723;Joao Paulo II Airport;03/01/2021
Pauly Gunton;Brazil;Male;85;297483825;Vilar Formoso Border;16/06/2020
Lars Durtnal;Brazil;Female;39;433471213;Cristiano Ronaldo Airport;29/10/2020
Tedra Dunham;Angola;Female;44;706554737;Castro Marim Border;23/04/2021
Vanessa Cornbill;China;Female;27;947545325;Elvas Border;14/02/2020
Thornton Coldbath;Portugal;Male;54;806919712;Braganca Airport;28/10/2020
Kale Barstowk;Kosovo;Male;62;875205408;Cristiano Ronaldo Airport;02/01/2021
Orsola Arnhold;China;Male;43;892019970;Elvas Border;15/03/2020
Mace Silson;Russia;Female;72;416678489;Humberto Delgado Airport;01/04/2020
Selestina Lethibridge;Russia;Male;84;217487433;Braganca Airport;29/12/2020
Lindi Fincham;Russia;Female;74;436729069;Castro Marim Border;06/02/2021
Alla Kennagh;Estonia;Female;24;889694402;Faro Airport;04/02/2020
Keene Fettes;Russia;Male;72;689169650;Sa Carneiro Airport;14/12/2020
Ottilie La Croce;Philippines;Female;48;336085123;Humberto Delgado Airport;01/09/2020
Quint Cowitz;Peru;Male;53;353376793;Joao Paulo II Airport;08/09/2020
Yoko Clipston;Sweden;Male;38;173824578;Humberto Delgado Airport;22/02/2020
Fredia Skivington;China;Female;49;408941785;Beja Airport;18/02/2020
Hilario Gabby;South Africa;Female;45;135693985;Sa Carneiro Airport;14/01/2021
Mariellen Bottell;Indonesia;Male;23;599914557;Sa Carneiro Airport;15/02/2021
Jarib Garvan;United States;Male;84;747043481;Joao Paulo II Airport;12/06/2020
Berry Glencross;Kuwait;Male;80;423963053;Humberto Delgado Airport;23/04/2021
Roarke Beneyto;France;Female;50;581168226;Cristiano Ronaldo Airport;01/05/2021
Noll Fipp;Indonesia;Female;76;380259713;Cristiano Ronaldo Airport;19/01/2020
Ealasaid Caro;Ireland;Female;27;787741152;Vilar Formoso Border;07/12/2020
Julita Blazewski;Bolivia;Female;34;291733022;Beja Airport;14/01/2020
Bernetta Fishbourne;Indonesia;Male;53;227009360;Cristiano Ronaldo Airport;21/01/2020
Linette Glastonbury;Greece;Female;28;575928380;Faro Airport;05/11/2020
Derrick Tolemache;Poland;Male;40;810702883;Humberto Delgado Airport;02/01/2020
Rufus Zamorano;Lithuania;Male;56;260698605;Humberto Delgado Airport;02/09/2020
Keene Andersch;France;Male;59;993595634;Joao Paulo II Airport;13/01/2020
Riannon Brabham;Bosnia and Herzegovina;Female;44;675036479;Humberto Delgado Airport;27/10/2020
Vikky Gyngyll;Vietnam;Female;30;204205873;Faro Airport;21/04/2021
Anna-diana Torr;China;Female;48;905651551;Vilar Formoso Border;10/01/2021
Michele Havile;Argentina;Male;49;800672904;Joao Paulo II Airport;17/02/2021
Loutitia Staner;Guatemala;Male;77;293948128;Beja Airport;12/03/2021
Stormie Cudbertson;Russia;Male;68;630259344;Faro Airport;20/09/2020
Issi Muzzullo;Russia;Male;83;218470913;Valenca Border;04/07/2020
Brittan Derricoat;Paraguay;Female;51;139994019;Humberto Delgado Airport;01/04/2021
Mirelle Duham;Poland;Male;25;717619324;Vilar Formoso Border;28/12/2020
Wheeler Attryde;Colombia;Female;79;269812176;Beja Airport;15/04/2021
Zorine Skehens;France;Male;56;879550006;Cristiano Ronaldo Airport;19/02/2021
Lanny Shattock;Russia;Male;75;681442646;Faro Airport;10/04/2020
Mindy Doogue;China;Male;29;805111322;Braganca Airport;27/09/2020
Vail Kilalea;Poland;Male;26;222211246;Vilar Formoso Border;16/01/2020
Denyse Gookes;Russia;Male;20;236890099;Joao Paulo II Airport;26/03/2021
Tadd Simcoe;China;Male;56;975200550;Elvas Border;13/06/2020
Yehudi Urrey;Japan;Male;44;908503455;Joao Paulo II Airport;04/01/2020
Rhys Carren;Netherlands;Male;55;498257828;Castro Marim Border;02/01/2020
Steffi Joules;Russia;Female;66;875200594;Faro Airport;27/03/2020
Wake Sperrett;Sweden;Male;71;283333442;Braganca Airport;07/03/2021
Phyllys Krzysztofiak;Brazil;Male;31;736576633;Beja Airport;12/11/2020
Johnathan Gillan;Indonesia;Female;51;623488331;Cristiano Ronaldo Airport;02/06/2020
Gerardo Moreman;United States;Female;79;563296018;Braganca Airport;12/05/2021
Noll Greystock;Myanmar;Male;20;688436119;Valenca Border;08/01/2021
Donnell Lyness;United States;Female;41;928790687;Faro Airport;21/10/2020
Donica Blacktin;France;Female;32;904256308;Joao Paulo II Airport;27/05/2020
Faith Devereu;Russia;Female;70;500378323;Vilar Formoso Border;31/03/2021
Angel Dibson;Poland;Male;33;708161200;Vilar Formoso Border;01/05/2020
Isa Matten;Indonesia;Male;71;710846925;Faro Airport;10/05/2021
Quint Highwood;Israel;Female;78;794799005;Faro Airport;30/04/2021
Joaquin Tuft;Central African Republic;Male;42;327194372;Cristiano Ronaldo Airport;14/07/2020
Laurie Dewire;Indonesia;Male;64;410329531;Faro Airport;13/03/2021
Holly Hulland;Madagascar;Female;23;980296603;Cristiano Ronaldo Airport;17/09/2020
Cazzie Wiley;Sweden;Male;44;260758354;Beja Airport;12/12/2020
Orrin Cammiemile;China;Female;52;781157070;Humberto Delgado Airport;14/11/2020
Ruggiero Abdy;China;Female;29;717295354;Humberto Delgado Airport;13/05/2020
Teddy Baybutt;Russia;Male;42;893988549;Humberto Delgado Airport;31/10/2020
Abner Champkins;China;Male;70;124030493;Cristiano Ronaldo Airport;09/08/2020
Shel Malone;Russia;Male;82;916114652;Sa Carneiro Airport;03/03/2021
Molly Domonkos;Bolivia;Male;30;695200857;Braganca Airport;09/03/2021
Donn Fearnall;Vietnam;Female;52;955175148;Valenca Border;17/10/2020
Carleton Finan;Philippines;Male;68;804673887;Beja Airport;05/04/2020
Raye Roberds;Indonesia;Male;56;470717706;Beja Airport;05/01/2021
Nevin Colomb;Tajikistan;Female;36;431176822;Braganca Airport;26/05/2021
Denni Eymer;Indonesia;Female;45;528500024;Sa Carneiro Airport;15/11/2020
Nevin Polleye;Pakistan;Female;59;397664504;Beja Airport;26/04/2020
Paule Dearnley;China;Female;52;177048687;Braganca Airport;31/12/2020
Janis Acaster;Philippines;Female;47;827940179;Valenca Border;05/07/2020
Cymbre Dammarell;French Guiana;Female;27;498451723;Castro Marim Border;03/05/2021
John Mattek;South Korea;Female;58;606282924;Vilar Formoso Border;28/07/2020
Meredithe Gomersal;Lithuania;Male;38;845983303;Valenca Border;11/12/2020
Corella Hanshaw;China;Male;56;558653936;Sa Carneiro Airport;01/07/2020
Sadie Cruft;South Africa;Male;61;526978817;Valenca Border;14/04/2021
Leisha Alven;Portugal;Female;37;381257940;Cristiano Ronaldo Airport;06/11/2020
Orly Osgar;Philippines;Female;29;961593789;Braganca Airport;03/01/2021
Kristal Spir;Indonesia;Male;74;745287704;Vilar Formoso Border;01/01/2021
Fern Pleasance;Russia;Female;69;366988667;Beja Airport;13/06/2020
Bear Philipson;Russia;Male;70;451188835;Braganca Airport;13/05/2020
Onida Diggins;Indonesia;Female;30;765550877;Braganca Airport;20/06/2020
Jacquelin Haly;Sweden;Male;24;179508580;Sa Carneiro Airport;18/03/2021
Russell Whinray;Mexico;Male;70;422223406;Elvas Border;29/10/2020
Sheppard Besnard;Thailand;Female;41;925556215;Castro Marim Border;09/04/2020
Yorgos De Domenicis;Japan;Female;63;135520239;Vilar Formoso Border;04/03/2020
Valeria Dakers;China;Male;82;662735002;Beja Airport;17/01/2021
Gabrielle Pietasch;France;Female;62;278975421;Beja Airport;22/03/2021
Kiley Durrand;China;Female;26;675744775;Elvas Border;26/08/2020
Amil Trunks;Japan;Female;72;217599795;Valenca Border;21/08/2020
Kori Brownsett;Pakistan;Male;82;453967613;Cristiano Ronaldo Airport;09/11/2020
Benetta Stair;Bulgaria;Male;63;964614018;Cristiano Ronaldo Airport;25/01/2021
Lurline Le Breton;Lithuania;Female;41;981672569;Castro Marim Border;23/01/2021
Grata Lightbourne;China;Male;47;541332844;Valenca Border;11/06/2020
Phylis Hamlin;Norway;Female;52;647128104;Vilar Formoso Border;02/02/2021
Bethena Bartosinski;Germany;Female;32;467102514;Valenca Border;07/05/2021
Rey Slyne;Argentina;Male;61;444973691;Cristiano Ronaldo Airport;18/01/2020
Margaretta Sand;Indonesia;Male;32;676651166;Humberto Delgado Airport;23/11/2020
Camella Yearns;Brazil;Female;53;787468926;Elvas Border;07/03/2021
Karena Baile;Peru;Male;54;245839042;Valenca Border;04/05/2021
Gilbert Higounet;Bosnia and Herzegovina;Male;21;824884634;Beja Airport;07/03/2021
Geordie Willingham;China;Male;80;632555504;Beja Airport;05/04/2020
Holli Sandom;Peru;Female;85;273888458;Valenca Border;19/09/2020
King MacShane;Estonia;Male;65;159571735;Cristiano Ronaldo Airport;12/02/2021
Dreddy Janca;Indonesia;Female;63;324281206;Castro Marim Border;21/02/2020
Audry Ferber;Argentina;Female;51;999249068;Castro Marim Border;31/07/2020
Shanan Fogt;Indonesia;Female;58;517147049;Faro Airport;21/03/2020
Valaria Akroyd;Brazil;Male;84;218115655;Joao Paulo II Airport;20/11/2020
Chan Vasichev;Russia;Male;49;357230847;Braganca Airport;23/05/2020
Daphene Giacubo;Sweden;Female;24;216212600;Braganca Airport;23/04/2020
Fulvia Irlam;Taiwan;Male;78;834105767;Cristiano Ronaldo Airport;26/02/2020
Cacilie Pipping;Russia;Female;56;265814762;Elvas Border;01/12/2020
Sydelle Plewes;China;Male;28;759384870;Sa Carneiro Airport;17/04/2021
Lita Fayers;China;Male;57;630269511;Beja Airport;15/11/2020
Ezra Pocknell;Chile;Male;40;613782398;Cristiano Ronaldo Airport;23/11/2020
Gerianne Patron;Poland;Male;21;586625119;Elvas Border;25/05/2021
Katherina des Remedios;Indonesia;Male;44;906469934;Braganca Airport;23/01/2021
Orsola Cowern;United States;Female;23;659498477;Humberto Delgado Airport;07/08/2020
Leeland Bohea;Ireland;Male;79;552918228;Faro Airport;03/08/2020
Silvana Bygrave;Vietnam;Male;51;237096378;Elvas Border;10/03/2021
Dorotea Stapylton;Philippines;Male;64;594257617;Beja Airport;19/05/2020
Sarene Wenn;China;Male;37;363669519;Sa Carneiro Airport;17/06/2020
Reggis Vooght;Colombia;Female;73;214134647;Vilar Formoso Border;23/02/2021
Kirsti Mathison;Kazakhstan;Female;20;232836020;Joao Paulo II Airport;14/01/2020
Daniela Potapczuk;Kosovo;Female;82;946738901;Cristiano Ronaldo Airport;15/10/2020
Mikol Buie;Russia;Male;43;251438217;Humberto Delgado Airport;08/04/2020
Rebeka Bril;China;Male;55;356453337;Castro Marim Border;11/09/2020
Lindsay Genner;Mauritius;Female;27;301526789;Valenca Border;25/04/2020
Dugald Ballston;Portugal;Male;44;540542491;Elvas Border;02/04/2020
Marisa Bubb;Comoros;Male;33;670670107;Castro Marim Border;06/02/2021
Jeralee Giacaponi;Brazil;Male;52;932934316;Vilar Formoso Border;27/04/2020
