Name;Nationality;Gender;Age;Passport ID;Entry Location;Date of entry
Samantha Staniford;Ukraine;Female;57;764187435;Valenca Border;24/02/2020
Burke Yantsev;Turkey;Female;73;975821803;Castro Marim Border;19/08/2020
Rafaelita Daye;China;Male;52;581201617;Braganca Airport;18/04/2020
Demetris Frankcomb;Indonesia;Male;68;252611409;Beja Airport;18/09/2020
Adriana Conkay;Brazil;Male;60;447193237;Sa Carneiro Airport;20/06/2020
Vonnie Rheaume;Portugal;Female;51;529075770;Cristiano Ronaldo Airport;16/08/2020
Lib McKeefry;Brazil;Female;82;964811359;Elvas Border;12/09/2020
Bil Espadate;China;Female;46;109302049;Cristiano Ronaldo Airport;02/05/2020
Octavius Duignan;France;Female;25;486542316;Sa Carneiro Airport;14/03/2021
Kenyon Libbie;Russia;Male;38;477762808;Elvas Border;21/09/2020
Shaina Tallach;Palestinian Territory;Male;27;173953243;Vilar Formoso Border;15/12/2020
Jasmina Niven;Guatemala;Male;80;573915951;Valenca Border;29/06/2020
Cortie Enoch;France;Female;27;240383432;Sa Carneiro Airport;10/04/2020
Merline Hardway;Indonesia;Male;32;999716472;Joao Paulo II Airport;26/05/2021
Aluin Menault;France;Female;85;387447302;Humberto Delgado Airport;16/03/2020
Adelaide Rapin;Mexico;Female;61;595510803;Vilar Formoso Border;07/03/2021
Jacki Crofthwaite;Ivory Coast;Male;84;534757870;Cristiano Ronaldo Airport;26/08/2020
Alvinia Caw;Ivory Coast;Female;64;505147329;Valenca Border;30/12/2020
Silva Dimitriou;China;Female;83;688950227;Joao Paulo II Airport;04/06/2020
Mozelle Schoffel;China;Female;69;878104662;Cristiano Ronaldo Airport;09/09/2020
Rosamond Matteris;Russia;Female;36;591086390;Joao Paulo II Airport;16/05/2021
Yuri Firidolfi;Argentina;Female;56;926761083;Cristiano Ronaldo Airport;10/07/2020
Charmion Portlock;France;Female;53;725234406;Cristiano Ronaldo Airport;16/05/2021
Angie Pechan;China;Male;81;703259648;Castro Marim Border;19/03/2021
Galen Robatham;Finland;Male;67;467336442;Faro Airport;10/03/2020
Berty Vigneron;South Africa;Female;31;812790738;Humberto Delgado Airport;21/03/2020
Bat Eslinger;Indonesia;Male;18;468159659;Beja Airport;30/05/2020
Crichton Blankley;Indonesia;Female;79;517942318;Sa Carneiro Airport;22/08/2020
Liana Ackermann;United States;Male;59;461293562;Cristiano Ronaldo Airport;19/07/2020
Willamina Stockell;Philippines;Female;45;725923356;Elvas Border;04/10/2020
Paddy Mower;Ukraine;Female;56;415017127;Sa Carneiro Airport;15/04/2020
Julius Spino;Israel;Male;66;170917529;Vilar Formoso Border;05/07/2020
Brigg Tyrwhitt;China;Female;21;356376734;Beja Airport;08/02/2020
Alika Kleinlerer;Indonesia;Male;51;492011689;Elvas Border;31/01/2020
Thatcher Phlippi;Bangladesh;Female;19;136849607;Humberto Delgado Airport;28/06/2020
Sheelah Kalderon;Portugal;Male;61;271346760;Vilar Formoso Border;29/07/2020
Shae Ingerson;China;Male;67;656113653;Sa Carneiro Airport;16/04/2020
Traver Verheyden;Nigeria;Female;65;100363396;Sa Carneiro Airport;06/10/2020
Jaquenette Matuska;United States;Male;49;441827272;Vilar Formoso Border;11/02/2020
Annabella Puve;Georgia;Female;29;183431631;Valenca Border;04/08/2020
Marjory Pennell;South Korea;Female;70;476804881;Humberto Delgado Airport;17/11/2020
Jen Traut;Bahamas;Male;69;311668506;Joao Paulo II Airport;17/09/2020
Hall Nairy;Luxembourg;Female;68;549612898;Beja Airport;09/04/2020
Hymie Luigi;Mongolia;Male;29;580233388;Elvas Border;17/06/2020
Leesa Franzolini;Philippines;Female;46;712939649;Humberto Delgado Airport;20/01/2020
Paula Norgan;China;Female;51;455378921;Vilar Formoso Border;01/11/2020
Myrwyn Hablot;Ukraine;Male;70;162092411;Cristiano Ronaldo Airport;09/03/2021
Efren Dome;Moldova;Male;71;166155018;Joao Paulo II Airport;04/03/2020
Janaye Henriksson;Sweden;Female;31;531773314;Castro Marim Border;18/09/2020
Lise St Angel;China;Male;45;914759716;Vilar Formoso Border;05/10/2020
Lonnie Adrien;Hungary;Male;69;897988063;Faro Airport;15/06/2020
Faunie Bottoner;Indonesia;Male;25;260521757;Braganca Airport;20/06/2020
Kirsten Jamieson;Philippines;Female;19;324859175;Cristiano Ronaldo Airport;25/01/2021
Alford Fessier;China;Female;69;941249965;Humberto Delgado Airport;30/07/2020
Herb Gallihawk;China;Female;20;318141500;Braganca Airport;02/08/2020
Fernando Cufley;Russia;Female;23;464099562;Elvas Border;28/10/2020
Dorisa Oldroyde;Philippines;Male;69;708001574;Cristiano Ronaldo Airport;14/11/2020
Lanni Lightbourn;Indonesia;Female;83;612950646;Braganca Airport;01/01/2020
Samuel Trassler;Pakistan;Male;38;440605894;Joao Paulo II Airport;21/01/2020
Richard Child;China;Male;75;621759753;Faro Airport;06/08/2020
Ambrosio Neubigging;Finland;Male;72;234972985;Sa Carneiro Airport;15/08/2020
Noell Beaten;Sweden;Male;51;267415348;Faro Airport;24/01/2021
Cullie Turfs;Portugal;Female;60;918278529;Joao Paulo II Airport;05/08/2020
Darby De Vere;Serbia;Female;31;125928983;Elvas Border;02/04/2021
Tomlin Martinets;Brazil;Male;36;683383203;Joao Paulo II Airport;10/02/2021
Freddi Allenby;Ukraine;Male;80;753218569;Castro Marim Border;04/01/2021
Den Strathe;Indonesia;Female;36;260425175;Valenca Border;31/08/2020
Kerrill Fermor;Portugal;Male;77;409019050;Castro Marim Border;23/02/2021
Cecilius Frearson;South Africa;Male;35;837716417;Humberto Delgado Airport;23/05/2020
Sax Triner;France;Male;63;765486661;Faro Airport;10/10/2020
Mayne Pabelik;Sweden;Male;76;893504484;Joao Paulo II Airport;31/12/2020
Brian Timmons;Mexico;Male;68;399918566;Beja Airport;05/01/2020
Oswell Maasz;Argentina;Male;58;744583577;Joao Paulo II Airport;09/12/2020
Averil Renault;China;Female;74;119277379;Vilar Formoso Border;07/03/2021
Dorella Vasquez;Portugal;Female;60;269333874;Braganca Airport;07/03/2021
Paulie Hardwidge;Russia;Male;42;843935489;Faro Airport;01/11/2020
Isaac Jestico;Indonesia;Female;30;388774091;Humberto Delgado Airport;02/01/2020
Ginger Woltering;China;Male;55;363669516;Faro Airport;10/03/2021
Osmond Fellenor;Serbia;Female;52;974801692;Castro Marim Border;01/05/2021
Amii Kittley;China;Female;25;950644905;Elvas Border;01/03/2021
Kingsly Lanfear;Portugal;Female;68;114256995;Beja Airport;11/12/2020
Chantalle Bygate;Indonesia;Male;25;962531701;Elvas Border;20/05/2021
Mikaela Doul;Russia;Female;58;523158856;Cristiano Ronaldo Airport;22/03/2021
Howard Boarleyson;Japan;Female;57;812484628;Castro Marim Border;12/05/2020
Christiano Skedge;Poland;Female;21;850553410;Braganca Airport;03/03/2021
Natalya Wims;Philippines;Male;79;946178240;Elvas Border;25/04/2020
Denver Glennie;China;Female;37;499420943;Sa Carneiro Airport;12/07/2020
Wat Bloschke;France;Female;22;758025753;Beja Airport;28/02/2020
Valeda Cuttell;Comoros;Female;25;717189929;Vilar Formoso Border;06/02/2020
Neron Kestle;Canada;Female;74;205327726;Sa Carneiro Airport;18/01/2020
Hy Force;Brazil;Female;44;365488807;Vilar Formoso Border;02/04/2021
Ardeen Rebanks;Greece;Male;24;345550951;Joao Paulo II Airport;20/05/2021
Merrill Laycock;Brazil;Male;77;536968153;Sa Carneiro Airport;22/01/2020
Tabb Whellams;Guatemala;Male;60;839263003;Castro Marim Border;19/06/2020
Hortense Rooksby;Brazil;Male;81;554048549;Castro Marim Border;28/05/2020
Kassey MacAskill;Colombia;Male;46;666415826;Sa Carneiro Airport;27/10/2020
Dyan Kenner;Russia;Male;45;165028230;Cristiano Ronaldo Airport;12/11/2020
Meryl Benoit;Portugal;Female;41;622041803;Elvas Border;21/02/2020
Janith Haffenden;China;Female;22;167189263;Humberto Delgado Airport;15/07/2020
Herb Pucknell;Russia;Male;66;219590616;Elvas Border;01/03/2021
Meier Roon;United States;Female;35;600630462;Valenca Border;17/05/2021
Vannie Colter;Tajikistan;Male;57;548437935;Sa Carneiro Airport;13/10/2020
Dannie Blackborn;Philippines;Male;55;280096718;Humberto Delgado Airport;02/12/2020
Wells Blazej;Croatia;Female;37;560936257;Braganca Airport;05/02/2021
Marni Jarmaine;Thailand;Female;22;801371680;Humberto Delgado Airport;04/09/2020
Mack Fishbourn;Denmark;Male;34;627779041;Braganca Airport;08/07/2020
Nanni Bilborough;Ukraine;Female;61;158026811;Vilar Formoso Border;08/02/2021
Rebekkah Glanz;Japan;Male;43;666951934;Humberto Delgado Airport;09/02/2021
Lukas Timeby;Ecuador;Male;38;226139637;Valenca Border;23/09/2020
Lindsey Kemitt;Cyprus;Female;40;411685095;Faro Airport;20/01/2021
Gardener Snadden;China;Female;84;558523535;Elvas Border;13/05/2021
Giffer Scutter;Philippines;Male;38;422908693;Vilar Formoso Border;15/01/2020
Willi Titterell;Vietnam;Male;53;132167537;Humberto Delgado Airport;11/09/2020
Geri Thulborn;Russia;Male;37;699768765;Faro Airport;28/03/2021
Bone Bathowe;United States;Male;75;279750856;Cristiano Ronaldo Airport;03/08/2020
Noelyn Rafter;Afghanistan;Female;56;900969897;Sa Carneiro Airport;21/08/2020
Gustaf Jadczak;China;Male;85;384631040;Joao Paulo II Airport;07/01/2021
Juliana Everit;Portugal;Male;66;109133937;Braganca Airport;04/11/2020
Kristal Glenwright;China;Female;60;336536415;Cristiano Ronaldo Airport;30/10/2020
Brand Thonger;Thailand;Female;47;671010784;Castro Marim Border;05/04/2021
Efrem Clayworth;Spain;Female;35;438914875;Beja Airport;05/10/2020
Kandace Roake;China;Male;24;428675581;Cristiano Ronaldo Airport;14/08/2020
Risa Blincow;Russia;Male;45;166573134;Joao Paulo II Airport;24/02/2020
Ruthie Breckwell;Greece;Female;18;403846387;Braganca Airport;22/09/2020
Nichole Bickle;Israel;Female;66;815594682;Castro Marim Border;28/04/2020
Nada Roseby;China;Female;57;847940435;Humberto Delgado Airport;12/11/2020
Ethel Blanche;Indonesia;Male;72;741806531;Elvas Border;01/05/2020
Phyllis Pycock;China;Female;40;356826694;Joao Paulo II Airport;19/04/2021
Consuela Izakovitz;Portugal;Male;35;942254303;Faro Airport;19/11/2020
Towny Raubenheimer;Japan;Female;35;755123772;Joao Paulo II Airport;29/02/2020
Damita Sandeson;Madagascar;Female;31;222150694;Elvas Border;25/02/2021
Manolo Quadling;China;Female;23;211453468;Beja Airport;13/09/2020
Nikolas Dreus;Thailand;Female;40;884301287;Castro Marim Border;29/07/2020
Cherilyn Giovanitti;Malaysia;Female;78;365341900;Castro Marim Border;09/09/2020
Veronike Dallimore;China;Female;52;467440691;Beja Airport;14/12/2020
Steward O'Hear;Russia;Female;85;911068828;Cristiano Ronaldo Airport;23/05/2020
Daisey Vautre;Russia;Male;78;379536113;Humberto Delgado Airport;13/06/2020
Moore todor;Brazil;Male;40;948463835;Castro Marim Border;26/03/2021
Angelica MacPaike;Greece;Female;57;181357210;Braganca Airport;12/04/2020
Johnathan Emberson;China;Male;66;199224853;Joao Paulo II Airport;23/04/2021
Joanne Gatchel;Philippines;Female;50;657384684;Faro Airport;25/02/2020
Griffie Bransden;Colombia;Female;45;983721618;Sa Carneiro Airport;04/01/2020
Bryan Darrell;Argentina;Male;24;327507741;Valenca Border;11/03/2021
Brena Kowalik;Finland;Male;50;569827681;Braganca Airport;11/11/2020
Lilyan Scoggins;Indonesia;Male;27;125963804;Vilar Formoso Border;05/05/2021
Dion Pawlicki;Sweden;Male;63;483984081;Elvas Border;05/12/2020
Bordy Crepin;China;Male;32;747638423;Vilar Formoso Border;08/04/2021
Jordan Vannucci;Poland;Male;21;378957335;Sa Carneiro Airport;21/10/2020
Bamby Brashaw;Indonesia;Female;63;291575680;Beja Airport;19/05/2020
Reagen Boame;Brazil;Male;27;899667790;Beja Airport;14/04/2021
Claudianus Daudray;Brazil;Female;24;412906390;Cristiano Ronaldo Airport;06/09/2020
Adan Phelps;Trinidad and Tobago;Female;44;318067917;Humberto Delgado Airport;05/02/2020
Roley Wittering;Indonesia;Male;47;250485851;Faro Airport;14/08/2020
Anatollo Begg;United States;Female;60;408548144;Castro Marim Border;25/11/2020
Tuesday Chadbourne;Sweden;Female;77;471099288;Humberto Delgado Airport;20/11/2020
Norby O'Keefe;Kazakhstan;Female;82;544629946;Humberto Delgado Airport;03/05/2021
Waylen Lampitt;Zimbabwe;Male;76;408744911;Faro Airport;12/06/2020
Keelby Haxell;France;Male;56;239222410;Vilar Formoso Border;08/02/2021
Jenifer Jennings;Colombia;Female;27;353937673;Castro Marim Border;12/01/2020
Delphinia Lowensohn;China;Female;75;819866167;Cristiano Ronaldo Airport;14/10/2020
Osmond Garrison;Reunion;Female;48;739037519;Sa Carneiro Airport;27/09/2020
Cecil Morgan;Slovenia;Female;54;168440504;Joao Paulo II Airport;17/09/2020
Daisie Slyman;Morocco;Female;70;705735795;Vilar Formoso Border;29/03/2020
Winfred Gambie;Mexico;Male;51;553135317;Elvas Border;26/08/2020
Nikolos Karet;Greece;Female;34;631240850;Vilar Formoso Border;28/03/2021
Elyssa Paddie;Sweden;Male;71;615278641;Castro Marim Border;09/03/2020
Darell Prisley;Colombia;Male;44;326826182;Beja Airport;27/02/2020
Grantley Nineham;China;Male;82;832114325;Humberto Delgado Airport;16/02/2021
Nicol Cade;Indonesia;Male;32;201404812;Sa Carneiro Airport;26/05/2020
Johnath Macklam;Tanzania;Female;62;965164828;Joao Paulo II Airport;17/03/2020
Zacherie Heis;Switzerland;Female;68;301982620;Castro Marim Border;08/02/2020
Olympia Bentick;Morocco;Male;55;979796545;Sa Carneiro Airport;03/03/2021
Alair Roots;Macedonia;Female;29;120528286;Sa Carneiro Airport;11/03/2020
Knox Phillps;Democratic Republic of the Congo;Female;42;393315966;Humberto Delgado Airport;30/10/2020
Drud Swanston;Palestinian Territory;Male;83;914045724;Braganca Airport;31/07/2020
De Kike;Argentina;Male;34;298654656;Faro Airport;31/08/2020
Garret Caldicott;Luxembourg;Male;39;412639602;Humberto Delgado Airport;17/12/2020
Erhard Roo;Madagascar;Female;70;317174196;Braganca Airport;16/05/2021
Adora Raye;Macedonia;Female;40;794437794;Humberto Delgado Airport;19/02/2020
Danice Braddon;Costa Rica;Female;63;992146374;Faro Airport;25/03/2021
Barclay Glencros;Portugal;Female;22;522895959;Braganca Airport;29/09/2020
Ashlin Gioani;Mexico;Female;82;588301010;Faro Airport;16/01/2020
Giralda Worpole;United Kingdom;Male;79;413096914;Valenca Border;06/06/2020
Shirlee Knightsbridge;Russia;Male;79;661915111;Vilar Formoso Border;21/02/2021
Braden Abernethy;Colombia;Female;77;814291793;Humberto Delgado Airport;17/12/2020
Anabal Ginni;Brazil;Male;31;687888859;Humberto Delgado Airport;14/01/2020
Jethro Cameron;Indonesia;Male;62;484339587;Beja Airport;14/10/2020
Nolie Gard;Philippines;Male;60;282976540;Sa Carneiro Airport;11/10/2020
Archy Rastrick;Vietnam;Female;80;284163029;Humberto Delgado Airport;15/11/2020
Sammy Renney;Central African Republic;Female;29;612954724;Elvas Border;19/10/2020
Vince Olifaunt;China;Male;69;113711009;Joao Paulo II Airport;19/10/2020
Dell Stenyng;Chile;Female;67;874198993;Elvas Border;19/11/2020
Brittaney Littleproud;China;Male;54;686190690;Valenca Border;01/10/2020
Brandy Huckin;Paraguay;Female;37;266928617;Joao Paulo II Airport;28/10/2020
Jakie Ropkes;Spain;Male;57;514477907;Beja Airport;03/04/2020
Marje Ottey;Zambia;Male;52;559549930;Beja Airport;04/11/2020
Corrianne Pitcaithley;Colombia;Male;85;244821144;Valenca Border;27/09/2020
Nonie Botte;Yemen;Female;85;656203229;Valenca Border;28/09/2020
Consuelo Howard - Gater;Kazakhstan;Female;44;264843316;Joao Paulo II Airport;01/11/2020
Petrina Peet;Sweden;Female;31;246169396;Cristiano Ronaldo Airport;28/04/2020
Forester Ludlamme;China;Female;34;406156267;Sa Carneiro Airport;24/12/2020
Faunie Saltern;Indonesia;Male;83;416120206;Joao Paulo II Airport;15/01/2020
Dottie Erickson;Portugal;Female;55;992197858;Cristiano Ronaldo Airport;23/02/2021
Prentiss Sturrock;China;Male;36;306167126;Sa Carneiro Airport;04/05/2020
Row Greeson;France;Male;66;979383605;Valenca Border;11/04/2020
Genvieve Roo;China;Female;76;728831091;Sa Carneiro Airport;21/03/2021
Emmalynne Osboldstone;Canada;Female;72;298132522;Faro Airport;01/05/2021
Sunshine Winskill;China;Male;34;460669221;Beja Airport;19/03/2020
Vyky Scarce;Indonesia;Female;71;186311002;Beja Airport;29/05/2020
Koo Beckers;China;Female;24;979641440;Braganca Airport;21/04/2021
Thane Leathwood;Bhutan;Male;37;377247922;Elvas Border;30/06/2020
Robbi Harsant;United States;Female;70;573943938;Castro Marim Border;07/08/2020
Dyane Bernaert;Brazil;Male;50;916389230;Valenca Border;19/02/2020
Yance Howselee;El Salvador;Male;27;228944731;Braganca Airport;13/07/2020
Adara Airdrie;Macedonia;Male;69;278453782;Elvas Border;10/10/2020
Liva Sneesbie;Peru;Male;24;426761031;Castro Marim Border;02/11/2020
Xever Bettington;Indonesia;Female;57;131404382;Braganca Airport;31/03/2021
Teddy Shutte;Philippines;Male;23;892305695;Beja Airport;30/01/2020
Elisabet Sterzaker;Ethiopia;Male;56;587993892;Cristiano Ronaldo Airport;20/04/2021
Shelly Nield;Indonesia;Male;70;391251586;Faro Airport;14/05/2021
Almira Hurche;Greece;Male;36;300254030;Elvas Border;05/11/2020
Terrye Snoden;Malaysia;Male;39;326669955;Valenca Border;12/07/2020
Tiffie Quinet;Indonesia;Female;85;314214602;Beja Airport;19/08/2020
Humfried Buckner;Netherlands;Female;42;367672390;Valenca Border;23/03/2021
Garreth Lynes;North Korea;Male;50;718396671;Beja Airport;20/03/2021
Priscella Burney;Norway;Male;26;848262612;Castro Marim Border;19/01/2020
Merilyn Esslemont;Pakistan;Male;27;946582940;Joao Paulo II Airport;22/02/2021
Tessi McOrkil;Poland;Female;36;977772627;Joao Paulo II Airport;24/01/2020
Penn Puzey;Peru;Female;31;597810684;Elvas Border;22/01/2021
Gard Shippam;Cameroon;Male;55;499652063;Faro Airport;03/02/2020
Rodolphe Richardin;Portugal;Female;65;861381792;Humberto Delgado Airport;27/12/2020
Liana Hoyland;Indonesia;Female;84;843523833;Elvas Border;10/02/2020
Maurine De Ferraris;Haiti;Female;26;545110855;Vilar Formoso Border;26/06/2020
Barde Woodford;Slovenia;Male;23;456685632;Joao Paulo II Airport;04/07/2020
Emera Stirman;Dominican Republic;Male;40;239539111;Faro Airport;24/12/2020
Bernadina Caso;Czech Republic;Male;77;982041768;Sa Carneiro Airport;22/09/2020
Chauncey Yerson;United States;Male;38;685010229;Elvas Border;06/01/2021
Carl Featherstonhaugh;Armenia;Male;80;277779182;Beja Airport;27/08/2020
Denise Agronski;Bulgaria;Male;53;246568048;Beja Airport;14/04/2020
Trumaine Capelow;Brazil;Female;69;932302006;Beja Airport;11/05/2020
Rhianna Dassindale;Serbia;Male;75;705046819;Cristiano Ronaldo Airport;07/02/2021
Minnnie Longforth;China;Female;85;995298893;Braganca Airport;06/04/2021
Jacynth Gay;China;Female;46;448900162;Humberto Delgado Airport;07/01/2020
Johnny Fronsek;Kosovo;Female;80;587600040;Faro Airport;13/07/2020
Charlotte Mobius;Ecuador;Male;20;800465376;Vilar Formoso Border;20/03/2020
Camile Bullers;Dominican Republic;Male;69;948916618;Faro Airport;31/05/2020
Ginevra Ridhole;Sweden;Female;78;909388309;Elvas Border;10/06/2020
Adler Juett;Belarus;Female;78;118218396;Braganca Airport;28/11/2020
Salmon Dawtre;Japan;Male;75;940547633;Elvas Border;31/03/2020
Beltran Lehrian;Philippines;Male;42;398363470;Faro Airport;23/07/2020
Vaughan McFadzean;Lebanon;Female;34;870456040;Joao Paulo II Airport;28/06/2020
Andrey Tapsfield;Marshall Islands;Male;23;650803505;Castro Marim Border;23/09/2020
Ermengarde Schafer;Greece;Male;18;574977426;Braganca Airport;21/02/2020
Brice Leibold;Sierra Leone;Female;50;575221728;Castro Marim Border;15/12/2020
Marcia Jandera;Indonesia;Female;50;178152590;Braganca Airport;25/03/2021
Thorpe Lishman;Indonesia;Female;75;317352330;Castro Marim Border;19/03/2021
Gallagher Gobbet;Democratic Republic of the Congo;Female;42;497890713;Beja Airport;24/08/2020
Giuditta Trematick;Venezuela;Male;59;314277628;Faro Airport;22/09/2020
Darnall Wasson;Peru;Male;84;680484943;Castro Marim Border;20/04/2020
Barry McDyer;Mongolia;Male;29;725405727;Humberto Delgado Airport;14/03/2021
Roddie Chipman;Thailand;Male;72;781091864;Humberto Delgado Airport;09/09/2020
